var1(t-1),var2(t-1),var3(t-1),var4(t-1),var5(t-1),var6(t-1),var7(t-1),var8(t-1),var1(t)
23.0,-8.0,7.0,1021.0,0.89,0.0,0.0,4.0,17.0
17.0,-13.0,9.0,1021.0,5.81,0.0,0.0,3.0,21.0
21.0,-13.0,6.0,1022.0,10.73,0.0,0.0,3.0,15.0
15.0,-13.0,7.0,1023.0,17.88,0.0,0.0,3.0,7.0
7.0,-13.0,6.0,1023.0,22.8,0.0,0.0,3.0,6.0
6.0,-13.0,3.0,1024.0,26.82,0.0,0.0,3.0,6.0
6.0,-13.0,2.0,1024.0,30.84,0.0,0.0,3.0,7.0
7.0,-13.0,5.0,1025.0,35.76,0.0,0.0,3.0,8.0
8.0,-13.0,1.0,1025.0,38.89,0.0,0.0,3.0,9.0
9.0,-13.0,4.0,1026.0,44.7,0.0,0.0,3.0,10.0
10.0,-13.0,6.0,1027.0,51.85,0.0,0.0,3.0,9.0
9.0,-15.0,8.0,1027.0,59.0,0.0,0.0,3.0,12.0
12.0,-15.0,9.0,1027.0,63.92,0.0,0.0,3.0,12.0
12.0,-14.0,9.0,1027.0,67.05,0.0,0.0,3.0,18.0
18.0,-14.0,9.0,1026.0,3.13,0.0,0.0,2.0,9.0
9.0,-14.0,10.0,1025.0,4.02,0.0,0.0,1.0,18.0
18.0,-15.0,10.0,1024.0,3.13,0.0,0.0,2.0,19.0
19.0,-15.0,10.0,1024.0,1.79,0.0,0.0,1.0,17.0
17.0,-14.0,8.0,1025.0,3.58,0.0,0.0,1.0,19.0
19.0,-11.0,7.0,1025.0,4.47,0.0,0.0,1.0,34.0
34.0,-9.0,4.0,1025.0,5.36,0.0,0.0,1.0,58.0
58.0,-4.0,2.0,1026.0,0.89,0.0,0.0,4.0,74.0
74.0,-6.0,2.0,1026.0,1.34,0.0,0.0,4.0,89.0
89.0,-6.0,0.0,1026.0,0.89,0.0,0.0,1.0,88.0
88.0,-6.0,0.0,1026.0,1.78,0.0,0.0,1.0,78.0
78.0,-6.0,1.0,1026.0,3.57,0.0,0.0,1.0,93.0
93.0,-8.0,1.0,1026.0,5.36,0.0,0.0,1.0,126.0
126.0,-9.0,-1.0,1026.0,0.89,0.0,0.0,4.0,145.0
145.0,-9.0,0.0,1025.0,0.89,0.0,0.0,1.0,141.0
141.0,-9.0,0.0,1025.0,0.89,0.0,0.0,4.0,144.0
144.0,-8.0,1.0,1025.0,1.79,0.0,0.0,2.0,127.0
127.0,-9.0,0.0,1025.0,0.89,0.0,0.0,4.0,124.0
124.0,-8.0,-1.0,1025.0,0.89,0.0,0.0,3.0,134.0
134.0,-6.0,-3.0,1026.0,0.89,0.0,0.0,4.0,114.0
114.0,-6.0,2.0,1027.0,1.79,0.0,0.0,3.0,84.0
84.0,-6.0,4.0,1027.0,3.58,0.0,0.0,3.0,88.0
88.0,-8.0,7.0,1027.0,0.89,0.0,0.0,4.0,118.0
118.0,-9.0,8.0,1026.0,1.79,0.0,0.0,1.0,113.0
113.0,-8.0,9.0,1025.0,3.58,0.0,0.0,1.0,110.0
110.0,-8.0,11.0,1024.0,1.79,0.0,0.0,4.0,129.0
129.0,-8.0,11.0,1024.0,1.79,0.0,0.0,1.0,124.0
124.0,-8.0,11.0,1024.0,0.89,0.0,0.0,4.0,128.0
128.0,-5.0,8.0,1024.0,1.78,0.0,0.0,4.0,150.0
150.0,-6.0,8.0,1024.0,2.67,0.0,0.0,4.0,178.0
178.0,-4.0,5.0,1025.0,0.89,0.0,0.0,1.0,178.0
178.0,-3.0,3.0,1025.0,0.89,0.0,0.0,4.0,204.0
204.0,-3.0,3.0,1026.0,1.78,0.0,0.0,4.0,242.0
242.0,-3.0,2.0,1026.0,0.89,0.0,0.0,2.0,235.0
235.0,-4.0,1.0,1027.0,2.68,0.0,0.0,2.0,204.0
204.0,-4.0,0.0,1027.0,4.47,0.0,0.0,2.0,314.0
314.0,-4.0,2.0,1027.0,0.45,0.0,0.0,4.0,333.0
333.0,-4.0,-1.0,1028.0,0.89,0.0,0.0,3.0,285.0
285.0,-3.0,-1.0,1028.0,0.89,0.0,0.0,2.0,289.0
289.0,-3.0,-1.0,1028.0,0.89,0.0,0.0,3.0,225.0
225.0,-3.0,-1.0,1027.0,0.89,0.0,0.0,4.0,183.0
183.0,-3.0,-1.0,1027.0,1.34,0.0,0.0,4.0,190.0
190.0,-3.0,-2.0,1028.0,2.23,0.0,0.0,4.0,185.0
185.0,-5.0,-3.0,1028.0,1.79,0.0,0.0,3.0,188.0
188.0,-3.0,0.0,1029.0,3.58,0.0,0.0,3.0,172.0
172.0,-2.0,4.0,1029.0,6.71,0.0,0.0,3.0,185.0
185.0,-2.0,6.0,1029.0,8.5,0.0,0.0,3.0,185.0
185.0,1.0,9.0,1028.0,10.29,0.0,0.0,3.0,194.0
194.0,1.0,10.0,1027.0,0.89,0.0,0.0,4.0,195.0
195.0,2.0,10.0,1027.0,1.78,0.0,0.0,4.0,173.0
173.0,3.0,10.0,1026.0,1.79,0.0,0.0,1.0,158.0
158.0,3.0,10.0,1025.0,0.89,0.0,0.0,4.0,165.0
165.0,3.0,8.0,1025.0,1.78,0.0,0.0,4.0,168.0
168.0,2.0,7.0,1025.0,2.23,0.0,0.0,4.0,184.0
184.0,3.0,7.0,1025.0,3.12,0.0,0.0,4.0,206.0
206.0,2.0,5.0,1025.0,0.89,0.0,0.0,3.0,205.0
205.0,3.0,5.0,1025.0,0.89,0.0,0.0,4.0,185.0
185.0,3.0,5.0,1026.0,1.78,0.0,0.0,4.0,225.0
225.0,3.0,4.0,1026.0,2.67,0.0,0.0,4.0,206.0
206.0,4.0,5.0,1026.0,3.56,0.0,0.0,4.0,206.0
206.0,4.0,5.0,1026.0,1.79,0.0,0.0,3.0,187.0
187.0,3.0,5.0,1026.0,2.68,0.0,0.0,3.0,195.0
195.0,2.0,5.0,1026.0,4.47,0.0,0.0,3.0,202.0
202.0,2.0,5.0,1026.0,6.26,0.0,0.0,3.0,184.0
184.0,1.0,2.0,1026.0,8.05,0.0,0.0,3.0,186.0
186.0,2.0,3.0,1026.0,0.89,0.0,0.0,4.0,177.0
177.0,1.0,2.0,1026.0,0.89,0.0,0.0,3.0,193.0
193.0,0.0,0.0,1027.0,4.02,0.0,0.0,3.0,193.0
193.0,2.0,2.0,1027.0,5.81,0.0,0.0,3.0,149.0
149.0,4.0,7.0,1028.0,0.89,0.0,0.0,4.0,154.0
154.0,4.0,9.0,1028.0,1.79,0.0,0.0,3.0,0.0
0.0,5.0,10.0,1027.0,0.89,0.0,0.0,4.0,0.0
0.0,5.0,10.0,1027.0,1.78,0.0,0.0,4.0,210.0
210.0,6.0,11.0,1026.0,1.79,0.0,0.0,1.0,224.0
224.0,6.0,11.0,1026.0,3.58,0.0,0.0,1.0,271.0
271.0,6.0,11.0,1026.0,0.89,0.0,0.0,4.0,306.0
306.0,7.0,10.0,1026.0,0.89,0.0,0.0,1.0,342.0
342.0,6.0,9.0,1027.0,0.89,0.0,0.0,4.0,358.0
358.0,7.0,10.0,1027.0,1.78,0.0,0.0,4.0,380.0
380.0,7.0,10.0,1027.0,2.67,0.0,0.0,4.0,336.0
336.0,6.0,9.0,1028.0,3.13,0.0,0.0,1.0,166.0
166.0,5.0,9.0,1028.0,4.92,0.0,0.0,1.0,132.0
132.0,3.0,9.0,1028.0,8.05,0.0,0.0,1.0,128.0
128.0,2.0,8.0,1027.0,9.84,0.0,0.0,1.0,127.0
127.0,2.0,8.0,1027.0,11.63,0.0,0.0,1.0,100.0
100.0,3.0,7.0,1026.0,0.89,0.0,1.0,4.0,93.0
93.0,3.0,7.0,1026.0,1.78,0.0,2.0,4.0,103.0
103.0,4.0,5.0,1026.0,2.67,0.0,3.0,4.0,113.0
113.0,5.0,5.0,1025.0,0.89,0.0,4.0,3.0,111.0
111.0,5.0,6.0,1024.0,4.02,0.0,5.0,3.0,111.0
111.0,5.0,6.0,1023.0,5.81,0.0,6.0,3.0,113.0
113.0,6.0,6.0,1023.0,8.94,0.0,7.0,3.0,126.0
126.0,6.0,6.0,1023.0,12.07,0.0,8.0,3.0,121.0
121.0,6.0,6.0,1022.0,1.79,0.0,9.0,2.0,127.0
127.0,6.0,7.0,1021.0,3.13,0.0,10.0,3.0,119.0
119.0,7.0,7.0,1020.0,4.92,0.0,11.0,3.0,99.0
99.0,7.0,7.0,1020.0,6.71,0.0,12.0,3.0,107.0
107.0,7.0,8.0,1019.0,1.79,0.0,0.0,2.0,114.0
114.0,8.0,8.0,1018.0,1.79,0.0,0.0,3.0,119.0
119.0,8.0,9.0,1018.0,3.58,0.0,0.0,3.0,153.0
153.0,8.0,9.0,1017.0,6.71,0.0,0.0,3.0,160.0
160.0,8.0,9.0,1017.0,9.84,0.0,0.0,3.0,109.0
109.0,6.0,7.0,1017.0,11.63,0.0,0.0,3.0,112.0
112.0,6.0,6.0,1017.0,13.42,0.0,0.0,3.0,166.0
166.0,6.0,6.0,1017.0,17.44,0.0,0.0,3.0,144.0
144.0,7.0,8.0,1017.0,21.46,0.0,0.0,3.0,136.0
136.0,7.0,7.0,1018.0,24.59,0.0,0.0,3.0,128.0
128.0,6.0,6.0,1017.0,0.89,0.0,0.0,4.0,139.0
139.0,6.0,6.0,1016.0,1.79,0.0,0.0,3.0,141.0
141.0,5.0,5.0,1016.0,3.58,0.0,0.0,3.0,157.0
157.0,5.0,5.0,1016.0,6.71,0.0,0.0,3.0,142.0
142.0,6.0,6.0,1015.0,10.73,0.0,0.0,3.0,127.0
127.0,6.0,7.0,1015.0,13.86,0.0,0.0,3.0,95.0
95.0,7.0,7.0,1015.0,17.88,0.0,0.0,3.0,85.0
85.0,7.0,8.0,1015.0,19.67,0.0,0.0,3.0,97.0
97.0,7.0,8.0,1016.0,22.8,0.0,0.0,3.0,89.0
89.0,6.0,9.0,1016.0,25.93,0.0,0.0,3.0,78.0
78.0,4.0,11.0,1015.0,4.02,0.0,0.0,2.0,54.0
54.0,4.0,13.0,1015.0,4.92,0.0,0.0,3.0,56.0
56.0,3.0,14.0,1015.0,9.84,0.0,0.0,3.0,60.0
60.0,1.0,16.0,1014.0,3.13,0.0,0.0,2.0,59.0
59.0,1.0,15.0,1014.0,6.26,0.0,0.0,2.0,53.0
53.0,1.0,16.0,1013.0,0.89,0.0,0.0,4.0,40.0
40.0,0.0,15.0,1013.0,1.79,0.0,0.0,1.0,43.0
43.0,6.0,13.0,1013.0,6.71,0.0,0.0,1.0,70.0
70.0,6.0,11.0,1014.0,11.63,0.0,0.0,1.0,55.0
55.0,6.0,9.0,1015.0,16.55,0.0,0.0,1.0,70.0
70.0,6.0,8.0,1017.0,21.47,0.0,0.0,1.0,77.0
77.0,5.0,8.0,1017.0,25.49,0.0,0.0,1.0,91.0
91.0,5.0,8.0,1018.0,27.28,0.0,1.0,1.0,91.0
91.0,4.0,6.0,1018.0,29.07,0.0,2.0,1.0,99.0
99.0,5.0,6.0,1019.0,32.2,0.0,3.0,1.0,90.0
90.0,3.0,5.0,1019.0,4.02,0.0,4.0,2.0,82.0
82.0,2.0,4.0,1019.0,4.02,0.0,0.0,1.0,72.0
72.0,2.0,4.0,1020.0,5.81,0.0,0.0,1.0,71.0
71.0,1.0,2.0,1020.0,6.7,0.0,0.0,1.0,34.0
34.0,-1.0,5.0,1021.0,7.15,0.0,0.0,3.0,13.0
13.0,-6.0,4.0,1021.0,15.2,0.0,0.0,3.0,7.0
7.0,-7.0,3.0,1021.0,23.25,0.0,0.0,3.0,3.0
3.0,-9.0,3.0,1022.0,34.43,0.0,0.0,3.0,9.0
9.0,-10.0,4.0,1024.0,46.5,0.0,0.0,3.0,13.0
13.0,-11.0,5.0,1024.0,55.44,0.0,0.0,3.0,15.0
15.0,-11.0,6.0,1024.0,66.62,0.0,0.0,3.0,9.0
9.0,-11.0,7.0,1024.0,77.8,0.0,0.0,3.0,16.0
16.0,-12.0,7.0,1024.0,88.98,0.0,0.0,3.0,13.0
13.0,-12.0,8.0,1023.0,97.03,0.0,0.0,3.0,15.0
15.0,-12.0,7.0,1023.0,105.08,0.0,0.0,3.0,10.0
10.0,-12.0,7.0,1023.0,112.23,0.0,0.0,3.0,6.0
6.0,-11.0,6.0,1024.0,119.38,0.0,0.0,3.0,7.0
7.0,-11.0,6.0,1025.0,125.19,0.0,0.0,3.0,8.0
8.0,-12.0,4.0,1026.0,129.21,0.0,0.0,3.0,10.0
10.0,-11.0,4.0,1026.0,132.34,0.0,0.0,3.0,18.0
18.0,-12.0,3.0,1027.0,136.36,0.0,0.0,3.0,12.0
12.0,-11.0,0.0,1027.0,139.49,0.0,0.0,3.0,22.0
22.0,-11.0,0.0,1028.0,144.41,0.0,0.0,3.0,9.0
9.0,-11.0,0.0,1029.0,150.22,0.0,0.0,3.0,9.0
9.0,-14.0,0.0,1029.0,155.14,0.0,0.0,3.0,10.0
10.0,-11.0,-2.0,1029.0,160.06,0.0,0.0,3.0,12.0
12.0,-11.0,-3.0,1029.0,163.19,0.0,0.0,3.0,16.0
16.0,-11.0,-2.0,1029.0,3.13,0.0,0.0,2.0,17.0
17.0,-11.0,-2.0,1029.0,7.15,0.0,0.0,2.0,25.0
25.0,-12.0,-3.0,1029.0,1.79,0.0,0.0,3.0,20.0
20.0,-10.0,-3.0,1030.0,3.58,0.0,0.0,3.0,29.0
29.0,-10.0,-5.0,1030.0,5.37,0.0,0.0,3.0,19.0
19.0,-10.0,-2.0,1031.0,8.5,0.0,0.0,3.0,21.0
21.0,-11.0,1.0,1032.0,10.29,0.0,0.0,3.0,30.0
30.0,-11.0,3.0,1032.0,12.08,0.0,0.0,3.0,42.0
42.0,-12.0,4.0,1032.0,13.87,0.0,0.0,3.0,58.0
58.0,-11.0,5.0,1030.0,0.89,0.0,0.0,4.0,53.0
53.0,-10.0,7.0,1029.0,1.79,0.0,0.0,1.0,55.0
55.0,-10.0,6.0,1029.0,4.92,0.0,0.0,1.0,55.0
55.0,-9.0,6.0,1029.0,8.05,0.0,0.0,1.0,47.0
47.0,-9.0,5.0,1029.0,11.18,0.0,0.0,1.0,48.0
48.0,-9.0,4.0,1029.0,12.97,0.0,0.0,1.0,45.0
45.0,-5.0,2.0,1030.0,0.89,0.0,0.0,4.0,52.0
52.0,-4.0,0.0,1030.0,0.89,0.0,0.0,1.0,77.0
77.0,-7.0,0.0,1030.0,0.89,0.0,0.0,2.0,113.0
113.0,-6.0,-2.0,1030.0,1.78,0.0,0.0,2.0,172.0
172.0,-6.0,-2.0,1031.0,2.67,0.0,0.0,2.0,249.0
249.0,-4.0,-2.0,1031.0,0.89,0.0,0.0,4.0,226.0
226.0,-5.0,0.0,1031.0,1.34,0.0,0.0,4.0,191.0
191.0,-5.0,-3.0,1031.0,1.79,0.0,0.0,4.0,154.0
154.0,-5.0,-3.0,1031.0,1.79,0.0,0.0,3.0,123.0
123.0,-5.0,-3.0,1031.0,3.58,0.0,0.0,3.0,106.0
106.0,-6.0,-4.0,1031.0,6.71,0.0,0.0,3.0,102.0
102.0,-6.0,-4.0,1031.0,8.5,0.0,0.0,3.0,80.0
80.0,-5.0,-4.0,1031.0,10.29,0.0,0.0,3.0,71.0
71.0,-7.0,-5.0,1031.0,13.42,0.0,0.0,3.0,91.0
91.0,-4.0,-1.0,1031.0,0.89,0.0,0.0,4.0,81.0
81.0,-3.0,1.0,1032.0,3.13,0.0,0.0,3.0,73.0
73.0,-4.0,3.0,1032.0,6.26,0.0,0.0,3.0,89.0
89.0,-6.0,5.0,1030.0,0.89,0.0,0.0,4.0,99.0
99.0,-6.0,8.0,1029.0,1.78,0.0,0.0,4.0,99.0
99.0,-6.0,7.0,1028.0,2.67,0.0,0.0,4.0,115.0
115.0,-4.0,7.0,1027.0,1.79,0.0,0.0,1.0,132.0
132.0,-4.0,8.0,1026.0,4.92,0.0,0.0,1.0,135.0
135.0,-4.0,7.0,1026.0,6.71,0.0,0.0,1.0,165.0
165.0,-2.0,5.0,1026.0,8.5,0.0,0.0,1.0,163.0
163.0,-2.0,3.0,1027.0,0.89,0.0,0.0,4.0,172.0
172.0,-2.0,1.0,1027.0,1.78,0.0,0.0,4.0,190.0
190.0,-1.0,2.0,1027.0,1.79,0.0,0.0,1.0,196.0
196.0,-1.0,3.0,1027.0,0.89,0.0,0.0,4.0,210.0
210.0,-1.0,2.0,1026.0,1.78,0.0,0.0,4.0,239.0
239.0,-2.0,3.0,1026.0,1.79,0.0,0.0,1.0,380.0
380.0,-2.0,3.0,1025.0,0.89,0.0,0.0,4.0,358.0
358.0,-2.0,2.0,1024.0,1.78,0.0,0.0,4.0,364.0
364.0,-2.0,2.0,1024.0,2.23,0.0,0.0,4.0,363.0
363.0,-1.0,2.0,1023.0,1.79,0.0,0.0,1.0,322.0
322.0,-2.0,1.0,1022.0,0.89,0.0,0.0,2.0,315.0
315.0,-2.0,0.0,1022.0,0.89,0.0,0.0,3.0,271.0
271.0,-1.0,0.0,1021.0,2.68,0.0,0.0,3.0,227.0
227.0,-1.0,2.0,1021.0,0.89,0.0,0.0,4.0,197.0
197.0,0.0,2.0,1021.0,1.79,0.0,0.0,1.0,194.0
194.0,0.0,4.0,1021.0,0.89,0.0,0.0,4.0,198.0
198.0,0.0,5.0,1021.0,3.13,0.0,0.0,1.0,223.0
223.0,1.0,7.0,1020.0,4.92,0.0,0.0,1.0,241.0
241.0,1.0,9.0,1019.0,0.89,0.0,0.0,4.0,208.0
208.0,-7.0,12.0,1018.0,7.15,0.0,0.0,3.0,55.0
55.0,-8.0,11.0,1018.0,19.22,0.0,0.0,3.0,12.0
12.0,-10.0,10.0,1019.0,28.16,0.0,0.0,3.0,17.0
17.0,-10.0,8.0,1021.0,40.23,0.0,0.0,3.0,7.0
7.0,-11.0,6.0,1022.0,52.3,0.0,0.0,3.0,7.0
7.0,-12.0,4.0,1025.0,64.37,0.0,0.0,3.0,9.0
9.0,-14.0,3.0,1026.0,80.46,0.0,0.0,3.0,10.0
10.0,-14.0,2.0,1026.0,98.34,0.0,0.0,3.0,7.0
7.0,-15.0,2.0,1028.0,113.54,0.0,0.0,3.0,9.0
9.0,-15.0,1.0,1028.0,123.37,0.0,0.0,3.0,19.0
19.0,-15.0,1.0,1029.0,135.44,0.0,0.0,3.0,6.0
6.0,-15.0,0.0,1029.0,146.62,0.0,0.0,3.0,7.0
7.0,-14.0,0.0,1030.0,157.8,0.0,0.0,3.0,9.0
9.0,-16.0,0.0,1030.0,169.87,0.0,0.0,3.0,10.0
10.0,-15.0,-1.0,1031.0,179.7,0.0,0.0,3.0,10.0
10.0,-15.0,-1.0,1031.0,186.85,0.0,0.0,3.0,10.0
10.0,-15.0,-1.0,1032.0,195.79,0.0,0.0,3.0,8.0
8.0,-14.0,-2.0,1033.0,203.84,0.0,0.0,3.0,9.0
9.0,-15.0,-2.0,1034.0,210.99,0.0,0.0,3.0,12.0
12.0,-14.0,0.0,1035.0,215.01,0.0,0.0,3.0,13.0
13.0,-16.0,1.0,1036.0,222.16,0.0,0.0,3.0,14.0
14.0,-17.0,1.0,1036.0,229.31,0.0,0.0,3.0,14.0
14.0,-16.0,3.0,1035.0,235.12,0.0,0.0,3.0,14.0
14.0,-17.0,4.0,1033.0,240.93,0.0,0.0,3.0,11.0
11.0,-18.0,4.0,1032.0,248.08,0.0,0.0,3.0,10.0
10.0,-17.0,4.0,1032.0,255.23,0.0,0.0,3.0,15.0
15.0,-18.0,5.0,1032.0,261.04,0.0,0.0,3.0,13.0
13.0,-17.0,4.0,1031.0,266.85,0.0,0.0,3.0,13.0
13.0,-16.0,2.0,1031.0,268.64,0.0,0.0,3.0,18.0
18.0,-11.0,0.0,1031.0,0.89,0.0,0.0,1.0,28.0
28.0,-11.0,-1.0,1031.0,0.89,0.0,0.0,4.0,40.0
40.0,-11.0,-1.0,1032.0,1.79,0.0,0.0,1.0,48.0
48.0,-13.0,1.0,1031.0,4.92,0.0,0.0,1.0,63.0
63.0,-13.0,1.0,1031.0,8.05,0.0,0.0,1.0,72.0
72.0,-10.0,-1.0,1030.0,0.89,0.0,0.0,4.0,91.0
91.0,-10.0,-1.0,1029.0,1.79,0.0,0.0,1.0,98.0
98.0,-9.0,-5.0,1030.0,0.89,0.0,0.0,4.0,99.0
99.0,-10.0,-6.0,1030.0,1.79,0.0,0.0,2.0,100.0
100.0,-10.0,-6.0,1029.0,2.68,0.0,0.0,2.0,118.0
118.0,-10.0,-6.0,1029.0,0.89,0.0,0.0,3.0,135.0
135.0,-9.0,-6.0,1028.0,0.89,0.0,0.0,2.0,134.0
134.0,-10.0,-7.0,1028.0,0.89,0.0,0.0,3.0,121.0
121.0,-9.0,-6.0,1028.0,0.89,0.0,0.0,2.0,96.0
96.0,-8.0,-5.0,1028.0,1.78,0.0,0.0,2.0,90.0
90.0,-7.0,-2.0,1029.0,0.89,0.0,0.0,4.0,96.0
96.0,-8.0,-1.0,1028.0,1.78,0.0,0.0,4.0,114.0
114.0,-8.0,0.0,1028.0,0.89,0.0,0.0,1.0,135.0
135.0,-8.0,1.0,1026.0,2.68,0.0,0.0,1.0,151.0
151.0,-8.0,1.0,1026.0,0.89,0.0,0.0,4.0,180.0
180.0,-8.0,1.0,1026.0,1.79,0.0,0.0,2.0,211.0
211.0,-7.0,2.0,1025.0,3.58,0.0,0.0,2.0,251.0
251.0,-7.0,1.0,1025.0,0.89,0.0,0.0,1.0,278.0
278.0,-6.0,-1.0,1026.0,0.89,0.0,0.0,2.0,266.0
266.0,-5.0,-1.0,1027.0,1.78,0.0,0.0,2.0,273.0
273.0,-5.0,-1.0,1027.0,0.45,0.0,0.0,4.0,282.0
282.0,-6.0,-1.0,1028.0,1.34,0.0,0.0,4.0,290.0
290.0,-5.0,-3.0,1029.0,0.89,0.0,0.0,3.0,323.0
323.0,-6.0,-3.0,1029.0,2.68,0.0,0.0,3.0,333.0
333.0,-7.0,-4.0,1029.0,4.47,0.0,0.0,3.0,305.0
305.0,-8.0,-5.0,1030.0,7.6,0.0,0.0,3.0,280.0
280.0,-7.0,-4.0,1030.0,8.49,0.0,0.0,3.0,260.0
260.0,-8.0,-4.0,1030.0,11.62,0.0,0.0,3.0,207.0
207.0,-9.0,-5.0,1030.0,13.41,0.0,0.0,3.0,232.0
232.0,-9.0,-5.0,1030.0,16.54,0.0,0.0,3.0,155.0
155.0,-8.0,-6.0,1030.0,18.33,0.0,0.0,3.0,128.0
128.0,-8.0,-5.0,1030.0,19.22,0.0,0.0,3.0,105.0
105.0,-7.0,-5.0,1030.0,20.11,0.0,0.0,3.0,120.0
120.0,-6.0,-3.0,1031.0,21.9,0.0,0.0,3.0,121.0
121.0,-5.0,-1.0,1031.0,0.89,0.0,0.0,4.0,126.0
126.0,-5.0,1.0,1031.0,1.78,0.0,0.0,4.0,145.0
145.0,-6.0,2.0,1030.0,2.67,0.0,0.0,4.0,163.0
163.0,-6.0,3.0,1029.0,3.56,0.0,0.0,4.0,206.0
206.0,-5.0,4.0,1028.0,1.79,0.0,0.0,1.0,227.0
227.0,-5.0,4.0,1027.0,3.58,0.0,0.0,1.0,196.0
196.0,-4.0,4.0,1026.0,0.89,0.0,0.0,4.0,193.0
193.0,-5.0,3.0,1026.0,1.78,0.0,0.0,4.0,229.0
229.0,-4.0,2.0,1025.0,0.89,0.0,0.0,1.0,259.0
259.0,-5.0,1.0,1026.0,0.89,0.0,0.0,4.0,256.0
256.0,-4.0,1.0,1025.0,1.78,0.0,0.0,4.0,258.0
258.0,-4.0,-1.0,1026.0,2.67,0.0,0.0,4.0,274.0
274.0,-3.0,-1.0,1026.0,0.89,0.0,0.0,2.0,332.0
332.0,-3.0,-1.0,1025.0,0.89,0.0,0.0,1.0,343.0
343.0,-4.0,-2.0,1025.0,0.89,0.0,0.0,2.0,337.0
337.0,-4.0,-3.0,1024.0,1.78,0.0,0.0,2.0,311.0
311.0,-4.0,-3.0,1024.0,1.79,0.0,0.0,3.0,292.0
292.0,-4.0,-3.0,1023.0,2.68,0.0,0.0,3.0,227.0
227.0,-4.0,-1.0,1023.0,5.81,0.0,0.0,3.0,222.0
222.0,-5.0,-3.0,1023.0,7.6,0.0,0.0,3.0,229.0
229.0,-4.0,-1.0,1022.0,10.73,0.0,0.0,3.0,222.0
222.0,-4.0,-2.0,1022.0,12.52,0.0,0.0,3.0,233.0
233.0,-5.0,-2.0,1022.0,15.65,0.0,0.0,3.0,234.0
234.0,-3.0,-1.0,1022.0,17.44,0.0,0.0,3.0,223.0
223.0,-2.0,2.0,1022.0,20.57,0.0,0.0,3.0,203.0
203.0,-3.0,3.0,1023.0,24.59,0.0,0.0,3.0,223.0
223.0,-4.0,5.0,1022.0,27.72,0.0,0.0,3.0,209.0
209.0,-4.0,6.0,1021.0,29.51,0.0,0.0,3.0,193.0
193.0,-4.0,6.0,1020.0,31.3,0.0,0.0,3.0,200.0
200.0,-5.0,7.0,1019.0,33.09,0.0,0.0,3.0,200.0
200.0,-5.0,7.0,1019.0,34.88,0.0,0.0,3.0,210.0
210.0,-5.0,6.0,1019.0,0.89,0.0,0.0,4.0,222.0
222.0,-4.0,5.0,1020.0,1.79,0.0,0.0,3.0,250.0
250.0,-4.0,3.0,1020.0,0.89,0.0,0.0,4.0,271.0
271.0,-5.0,0.0,1020.0,1.78,0.0,0.0,4.0,300.0
300.0,-4.0,-1.0,1020.0,1.79,0.0,0.0,3.0,292.0
292.0,-4.0,4.0,1020.0,4.92,0.0,0.0,3.0,305.0
305.0,-3.0,2.0,1021.0,0.89,0.0,0.0,4.0,322.0
322.0,-4.0,0.0,1021.0,1.79,0.0,0.0,3.0,330.0
330.0,-4.0,0.0,1021.0,3.58,0.0,0.0,3.0,326.0
326.0,-4.0,-1.0,1021.0,5.37,0.0,0.0,3.0,306.0
306.0,-4.0,-2.0,1021.0,0.89,0.0,0.0,4.0,295.0
295.0,-3.0,-1.0,1021.0,1.79,0.0,0.0,3.0,302.0
302.0,-4.0,-2.0,1021.0,3.58,0.0,0.0,3.0,237.0
237.0,-4.0,-1.0,1021.0,6.71,0.0,0.0,3.0,176.0
176.0,-5.0,-2.0,1021.0,9.84,0.0,0.0,3.0,143.0
143.0,-5.0,-3.0,1021.0,12.97,0.0,0.0,3.0,135.0
135.0,-3.0,0.0,1022.0,16.99,0.0,0.0,3.0,133.0
133.0,-3.0,5.0,1022.0,21.01,0.0,0.0,3.0,115.0
115.0,-3.0,6.0,1022.0,25.03,0.0,0.0,3.0,115.0
115.0,-4.0,8.0,1022.0,0.89,0.0,0.0,4.0,106.0
106.0,-4.0,10.0,1021.0,1.78,0.0,0.0,4.0,86.0
86.0,-5.0,10.0,1020.0,4.92,0.0,0.0,1.0,102.0
102.0,-4.0,10.0,1019.0,8.05,0.0,0.0,1.0,140.0
140.0,-2.0,9.0,1019.0,9.84,0.0,0.0,1.0,178.0
178.0,-2.0,7.0,1019.0,11.63,0.0,0.0,1.0,216.0
216.0,-1.0,5.0,1019.0,0.45,0.0,0.0,4.0,243.0
243.0,-2.0,3.0,1020.0,0.89,0.0,0.0,2.0,277.0
277.0,-1.0,2.0,1020.0,0.89,0.0,0.0,1.0,313.0
313.0,-3.0,1.0,1021.0,0.89,0.0,0.0,2.0,350.0
350.0,-2.0,0.0,1021.0,0.45,0.0,0.0,4.0,404.0
404.0,-2.0,0.0,1022.0,1.34,0.0,0.0,4.0,391.0
391.0,-2.0,1.0,1022.0,1.79,0.0,0.0,3.0,362.0
362.0,-2.0,1.0,1022.0,2.68,0.0,0.0,3.0,289.0
289.0,-2.0,1.0,1022.0,4.47,0.0,0.0,3.0,257.0
257.0,-2.0,0.0,1022.0,6.26,0.0,0.0,3.0,222.0
222.0,-2.0,1.0,1022.0,8.05,0.0,0.0,3.0,177.0
177.0,-2.0,1.0,1022.0,9.84,0.0,0.0,3.0,174.0
