Time,Longitude,Description,Latitude,Duration
08/09/2022 14:54:00,-122.446015,1125-Traffic Hazard,37.726304,3.0
08/09/2022 16:46:00,-122.361552,1125-Traffic Hazard,37.813697,81.0
08/09/2022 17:03:00,-122.402997,1125-Traffic Hazard,37.752501,3.0
08/09/2022 17:25:00,-122.396156,1183-Trfc Collision-Unkn Inj,37.7745,58.0
08/09/2022 19:06:00,-122.471982,20002-Hit and Run No Injuries,37.701458,25.0
08/09/2022 19:21:00,-122.470568,1125-Traffic Hazard,37.690867,1.0
08/09/2022 20:21:00,-122.364005,1125-Traffic Hazard,37.811178,7.0
08/09/2022 22:31:00,-122.36171,1182-Trfc Collision-No Inj,37.813098,48.0
08/09/2022 23:21:00,-122.389859,1125-Traffic Hazard,37.78699,0.0
08/09/2022 23:32:00,-122.432073,1125-Traffic Hazard,37.732235,5.0
08/10/2022 00:45:00,-122.318827,1125-Traffic Hazard,37.822915,8.0
08/10/2022 00:59:00,-122.36171,1125-Traffic Hazard,37.813098,15.0
08/10/2022 07:30:00,-122.398495,1183-Trfc Collision-Unkn Inj,37.71554,1.0
08/10/2022 07:45:00,-122.430734,1125-Traffic Hazard,37.732175,18.0
08/10/2022 09:38:00,-122.361552,20002-Hit and Run No Injuries,37.813697,2.0
08/10/2022 10:05:00,-122.367026,1125-Traffic Hazard,37.808318,2.0
08/10/2022 10:14:00,-122.405389,1125-Traffic Hazard,37.658645,16.0
08/10/2022 11:32:00,-122.452828,1182-Trfc Collision-No Inj,37.651032,11.0
08/10/2022 11:50:00,-122.389859,1183-Trfc Collision-Unkn Inj,37.78699,14.0
08/10/2022 12:09:00,-122.395498,1125-Traffic Hazard,37.710191,1.0
08/10/2022 12:19:00,-122.404745,FIRE-Report of Fire,37.638978,3.0
08/10/2022 12:37:00,-122.405883,1184-Provide Traffic Control,37.641874,44.0
08/10/2022 12:53:00,-122.408198,FIRE-Report of Fire,37.633795,1.0
08/10/2022 13:14:00,-122.366974,1183-Trfc Collision-Unkn Inj,37.808253,155.0
08/10/2022 14:01:00,-122.491896,1179-Trfc Collision-1141 Enrt,37.644139,160.0
08/10/2022 15:56:00,-122.391972,1125-Traffic Hazard,37.609964,2.0
08/10/2022 16:24:00,-122.395206,20002-Hit and Run No Injuries,37.667073,76.0
08/10/2022 18:16:00,-122.407848,1183-Trfc Collision-Unkn Inj,37.740299,17.0
08/10/2022 18:36:00,-122.416885,1183-Trfc Collision-Unkn Inj,37.769581,18.0
08/10/2022 19:20:00,-122.392571,20002-Hit and Run No Injuries,37.784858,5.0
08/10/2022 22:10:00,-122.405578,1125-Traffic Hazard,37.743949,116.0
08/10/2022 23:43:00,-122.366974,1125-Traffic Hazard,37.808253,2.0
08/11/2022 00:42:00,-122.432073,1125-Traffic Hazard,37.732235,11.0
08/11/2022 07:02:00,-122.36171,1183-Trfc Collision-Unkn Inj,37.813098,43.0
08/11/2022 07:06:00,-122.423393,1125-Traffic Hazard,37.771786,49.0
08/11/2022 07:37:00,-122.319809,1182-Trfc Collision-No Inj,37.823369,30.0
08/11/2022 08:30:00,-122.428259,1125-Traffic Hazard,37.629628,3.0
08/11/2022 09:42:00,-122.364005,1125-Traffic Hazard,37.811178,2.0
08/11/2022 10:00:00,-122.406642,1179-Trfc Collision-1141 Enrt,37.650251,69.0
08/11/2022 11:31:00,-122.393061,1125A-Animal Hazard,37.669588,3.0
08/11/2022 13:03:00,-122.405811,1125-Traffic Hazard,37.775564,10.0
08/11/2022 13:16:00,-122.36171,1125-Traffic Hazard,37.813098,20.0
08/11/2022 15:14:00,-122.402997,1179-Trfc Collision-1141 Enrt,37.752501,112.0
08/11/2022 16:12:00,-122.392204,1125-Traffic Hazard,37.750228,67.0
08/11/2022 17:34:00,-122.448254,1183-Trfc Collision-Unkn Inj,37.719157,78.0
08/11/2022 17:49:00,-122.367026,1125-Traffic Hazard,37.808318,55.0
08/11/2022 18:15:00,-122.467495,1183-Trfc Collision-Unkn Inj,37.672859,41.0
08/11/2022 19:23:00,-122.367026,1125-Traffic Hazard,37.808318,40.0
08/11/2022 19:21:00,-122.471279,1179-Trfc Collision-1141 Enrt,37.700407,39.0
08/11/2022 20:00:00,-122.439692,20001-Hit and Run w/Injuries,37.636879,558.0
08/11/2022 20:22:00,-122.401464,1125-Traffic Hazard,37.72401,27.0
08/11/2022 22:32:00,-122.369942,1125-Traffic Hazard,37.805629,13.0
08/12/2022 00:35:00,-122.405578,FIRE-Report of Fire,37.743949,39.0
08/12/2022 02:31:00,-122.406621,1125-Traffic Hazard,37.772168,15.0
08/12/2022 02:33:00,-122.416133,1125-Traffic Hazard,37.769668,1.0
08/12/2022 06:15:00,-122.367026,1125-Traffic Hazard,37.808318,24.0
08/12/2022 07:54:00,-122.402749,1125-Traffic Hazard,37.727319,3.0
08/12/2022 08:12:00,-122.40282,FIRE-Report of Fire,37.753134,4.0
08/12/2022 09:24:00,-122.396201,1125-Traffic Hazard,37.767635,7.0
08/12/2022 09:48:00,-122.402749,1125-Traffic Hazard,37.727319,14.0
08/12/2022 10:13:00,-122.463168,1125-Traffic Hazard,37.659482,19.0
08/12/2022 10:54:00,-122.401316,1125-Traffic Hazard,37.624619,
08/12/2022 10:59:00,-122.361464,1125-Traffic Hazard,37.813756,38.0
08/12/2022 11:42:00,-122.366974,1125-Traffic Hazard,37.808253,6.0
08/12/2022 11:39:00,-122.389859,1125-Traffic Hazard,37.78699,4.0
08/12/2022 12:24:00,-122.396457,BREAK-Traffic Break,37.665772,23.0
08/12/2022 13:18:00,-122.40437,1125-Traffic Hazard,37.731813,34.0
08/12/2022 13:16:00,-122.463168,1125-Traffic Hazard,37.659482,67.0
08/12/2022 13:29:00,-122.393061,1125-Traffic Hazard,37.669588,5.0
08/12/2022 13:39:00,-122.36171,1183-Trfc Collision-Unkn Inj,37.813098,124.0
08/12/2022 14:08:00,-122.402749,1125-Traffic Hazard,37.727319,26.0
08/12/2022 14:17:00,-122.391746,1125-Traffic Hazard,37.693391,77.0
08/12/2022 15:32:00,-122.428259,1125-Traffic Hazard,37.629628,9.0
08/12/2022 17:47:00,-122.389859,1183-Trfc Collision-Unkn Inj,37.78699,7.0
08/12/2022 17:42:00,-122.361464,20002-Hit and Run No Injuries,37.813756,2.0
08/12/2022 17:57:00,-122.423393,1125-Traffic Hazard,37.771786,6.0
08/12/2022 18:46:00,-122.405846,1179-Trfc Collision-1141 Enrt,37.76181,56.0
08/12/2022 19:04:00,-122.361552,1125-Traffic Hazard,37.813697,6.0
08/12/2022 19:16:00,-122.406642,1183-Trfc Collision-Unkn Inj,37.650251,21.0
08/12/2022 19:32:00,-122.327,1125-Traffic Hazard,37.82225,4.0
08/12/2022 22:12:00,-122.317352,1182-Trfc Collision-No Inj,37.82415,4.0
08/13/2022 00:35:00,-122.407989,1179-Trfc Collision-1141 Enrt,37.73864,150.0
08/13/2022 03:04:00,-122.40655,1125-Traffic Hazard,37.772948,21.0
08/13/2022 03:17:00,-122.401828,1125-Traffic Hazard,37.626965,
08/13/2022 09:00:00,-122.366974,1125-Traffic Hazard,37.808253,3.0
08/13/2022 09:28:00,-122.397252,1182-Trfc Collision-No Inj,37.78173,1.0
08/13/2022 09:46:00,-122.467495,1182-Trfc Collision-No Inj,37.672859,10.0
08/13/2022 10:29:00,-122.396156,1125-Traffic Hazard,37.7745,4.0
08/13/2022 12:16:00,-122.40282,FIRE-Report of Fire,37.753134,17.0
08/13/2022 13:23:00,-122.36171,1125-Traffic Hazard,37.813098,29.0
08/13/2022 16:21:00,-122.407848,1125-Traffic Hazard,37.740299,3.0
08/13/2022 16:25:00,-122.468844,1125-Traffic Hazard,37.674061,6.0
08/13/2022 16:22:00,-122.468844,1125-Traffic Hazard,37.674061,53.0
08/13/2022 16:32:00,-122.407848,1125-Traffic Hazard,37.740299,0.0
08/13/2022 20:21:00,-122.396351,1125-Traffic Hazard,37.774662,10.0
08/13/2022 22:00:00,-122.396201,1183-Trfc Collision-Unkn Inj,37.767635,13.0
08/13/2022 22:21:00,-122.396457,CZP-Assist with Construction,37.665772,394.0
08/14/2022 00:05:00,-122.40282,FIRE-Report of Fire,37.753134,6.0
08/14/2022 00:46:00,-122.402997,1183-Trfc Collision-Unkn Inj,37.752501,18.0
08/14/2022 01:01:00,-122.400209,1125-Traffic Hazard,37.720795,14.0
08/14/2022 02:57:00,-122.434834,1125-Traffic Hazard,37.630176,100.0
08/14/2022 06:10:00,-122.468222,FIRE-Report of Fire,37.673383,3.0
08/14/2022 06:17:00,-122.405846,1125-Traffic Hazard,37.76181,2.0
08/14/2022 09:26:00,-122.448457,1125-Traffic Hazard,37.719141,44.0
08/14/2022 10:37:00,-122.489438,1125-Traffic Hazard,37.632136,26.0
08/14/2022 10:34:00,-122.402997,FIRE-Report of Fire,37.752501,10.0
08/14/2022 13:27:00,-122.406621,1183-Trfc Collision-Unkn Inj,37.772168,35.0
08/14/2022 13:51:00,-122.484711,1125-Traffic Hazard,37.663365,5.0
08/14/2022 15:07:00,-122.367026,1125-Traffic Hazard,37.808318,18.0
08/14/2022 16:49:00,-122.471982,WW-Wrong Way Driver,37.701458,18.0
08/14/2022 17:18:00,-122.397252,1125-Traffic Hazard,37.78173,213.0
08/14/2022 17:14:00,-122.367026,1182-Trfc Collision-No Inj,37.808318,34.0
08/14/2022 17:37:00,-122.392204,1183-Trfc Collision-Unkn Inj,37.750228,48.0
08/14/2022 17:43:00,-122.40282,1125-Traffic Hazard,37.753134,7.0
08/14/2022 17:53:00,-122.432073,1183-Trfc Collision-Unkn Inj,37.732235,96.0
08/14/2022 18:12:00,-122.405811,1179-Trfc Collision-1141 Enrt,37.775564,82.0
08/14/2022 18:45:00,-122.395134,CZP-Assist with Construction,37.667417,0.0
08/14/2022 20:01:00,-122.36171,1125-Traffic Hazard,37.813098,4.0
08/14/2022 20:55:00,-122.364005,20002-Hit and Run No Injuries,37.811178,26.0
08/14/2022 21:31:00,-122.398881,1125-Traffic Hazard,37.664,122.0
08/14/2022 21:41:00,-122.401165,1179-Trfc Collision-1141 Enrt,37.778081,27.0
08/14/2022 22:17:00,-122.405389,1125-Traffic Hazard,37.658645,3.0
08/14/2022 22:23:00,-122.40693,1182-Trfc Collision-No Inj,37.650878,39.0
08/15/2022 00:37:00,-122.467303,1183-Trfc Collision-Unkn Inj,37.709316,56.0
08/15/2022 07:41:00,-122.468222,1125-Traffic Hazard,37.673383,77.0
08/15/2022 09:29:00,-122.393183,CFIRE-Car Fire,37.701061,10.0
08/15/2022 11:59:00,-122.317352,1182-Trfc Collision-No Inj,37.82415,23.0
08/15/2022 12:11:00,-122.479847,FIRE-Report of Fire,37.670546,18.0
08/15/2022 12:31:00,-122.46546,1125-Traffic Hazard,37.664109,20.0
08/15/2022 12:34:00,-122.401165,1125-Traffic Hazard,37.778081,11.0
08/15/2022 13:04:00,-122.313817,1182-Trfc Collision-No Inj,37.824803,13.0
08/15/2022 13:15:00,-122.317352,1125-Traffic Hazard,37.82415,0.0
08/15/2022 13:35:00,-122.40655,1182-Trfc Collision-No Inj,37.772948,130.0
08/15/2022 14:34:00,-122.405867,20002-Hit and Run No Injuries,37.768215,53.0
08/15/2022 14:42:00,-122.405867,20002-Hit and Run No Injuries,37.768215,
08/15/2022 14:28:00,-122.405846,1179-Trfc Collision-1141 Enrt,37.76181,11.0
08/15/2022 15:45:00,-122.392571,1125-Traffic Hazard,37.784858,11.0
08/15/2022 18:13:00,-122.423836,1183-Trfc Collision-Unkn Inj,37.731355,95.0
08/15/2022 19:03:00,-122.463168,1125-Traffic Hazard,37.659482,38.0
08/15/2022 19:42:00,-122.393183,1125A-Animal Hazard,37.701061,1.0
08/15/2022 21:09:00,-122.36171,1125-Traffic Hazard,37.813098,5.0
08/15/2022 21:14:00,-122.406002,1183-Trfc Collision-Unkn Inj,37.643058,4.0
08/15/2022 21:25:00,-122.400645,1182-Trfc Collision-No Inj,37.62345,28.0
08/16/2022 01:37:00,-122.393061,1183-Trfc Collision-Unkn Inj,37.669588,78.0
08/16/2022 01:35:00,-122.405389,1125-Traffic Hazard,37.658645,1.0
08/16/2022 03:15:00,-122.402997,WW-Wrong Way Driver,37.752501,6.0
08/16/2022 04:20:00,-122.36171,1125-Traffic Hazard,37.813098,7.0
08/16/2022 04:41:00,-122.391746,1179-Trfc Collision-1141 Enrt,37.693391,40.0
08/16/2022 06:14:00,-122.317448,1125-Traffic Hazard,37.823899,20.0
08/16/2022 07:56:00,-122.465358,1125-Traffic Hazard,37.710344,18.0
08/16/2022 08:15:00,-122.395505,1183-Trfc Collision-Unkn Inj,37.711312,257.0
08/16/2022 08:29:00,-122.432073,1183-Trfc Collision-Unkn Inj,37.732235,12.0
08/16/2022 12:23:00,-122.405578,1183-Trfc Collision-Unkn Inj,37.743949,1.0
08/16/2022 12:39:00,-122.465163,20002-Hit and Run No Injuries,37.661116,12.0
08/16/2022 13:00:00,-122.448457,1125-Traffic Hazard,37.719141,34.0
08/16/2022 13:28:00,-122.395505,1125-Traffic Hazard,37.711312,8.0
08/16/2022 13:43:00,-122.40282,1125-Traffic Hazard,37.753134,18.0
08/16/2022 14:06:00,-122.403729,1125-Traffic Hazard,37.72999,1.0
08/16/2022 15:12:00,-122.448254,1125-Traffic Hazard,37.719157,27.0
08/16/2022 16:10:00,-122.395501,1125-Traffic Hazard,37.782732,119.0
08/16/2022 17:21:00,-122.392571,1182-Trfc Collision-No Inj,37.784858,47.0
08/16/2022 17:20:00,-122.480727,20002-Hit and Run No Injuries,37.670365,2.0
08/16/2022 17:22:00,-122.432073,1125-Traffic Hazard,37.732235,23.0
08/16/2022 17:37:00,-122.491896,1125A-Animal Hazard,37.644139,3.0
08/16/2022 18:13:00,-122.392204,1182-Trfc Collision-No Inj,37.750228,485.0
08/16/2022 18:11:00,-122.392571,1183-Trfc Collision-Unkn Inj,37.784858,46.0
08/16/2022 18:10:00,-122.467495,1182-Trfc Collision-No Inj,37.672859,68.0
08/16/2022 19:14:00,-122.392571,20002-Hit and Run No Injuries,37.784858,8.0
08/16/2022 19:12:00,-122.3201,1183-Trfc Collision-Unkn Inj,37.822692,5.0
08/16/2022 19:41:00,-122.366974,1183-Trfc Collision-Unkn Inj,37.808253,70.0
08/16/2022 19:55:00,-122.36171,1183-Trfc Collision-Unkn Inj,37.813098,2.0
08/16/2022 20:05:00,-122.480709,1125A-Animal Hazard,37.67053,504.0
08/16/2022 20:44:00,-122.404904,1183-Trfc Collision-Unkn Inj,37.638051,2.0
08/16/2022 21:00:00,-122.402525,1125-Traffic Hazard,37.737179,2.0
08/16/2022 23:42:00,-122.389859,1125-Traffic Hazard,37.78699,3.0
08/17/2022 04:28:00,-122.40282,1125-Traffic Hazard,37.753134,10.0
08/17/2022 06:39:00,-122.405867,1125-Traffic Hazard,37.768215,20.0
08/17/2022 07:02:00,-122.395134,1125-Traffic Hazard,37.667417,0.0
08/17/2022 07:58:00,-122.491896,ANIMAL-Live or Dead Animal,37.644139,5.0
08/17/2022 08:50:00,-122.471761,1125-Traffic Hazard,37.681126,4.0
08/17/2022 09:10:00,-122.313817,1183-Trfc Collision-Unkn Inj,37.824803,5.0
08/17/2022 11:19:00,-122.361552,1125-Traffic Hazard,37.813697,5.0
08/17/2022 12:40:00,-122.36171,1125-Traffic Hazard,37.813098,52.0
08/17/2022 13:13:00,-122.41458,1125-Traffic Hazard,37.634386,12.0
08/17/2022 14:01:00,-122.405811,1125-Traffic Hazard,37.775564,10.0
08/17/2022 14:22:00,-122.367026,1125-Traffic Hazard,37.808318,16.0
08/17/2022 14:39:00,-122.3201,1125-Traffic Hazard,37.822692,6.0
08/17/2022 15:46:00,-122.39682,1125-Traffic Hazard,37.742983,48.0
08/17/2022 17:35:00,-122.405578,1179-Trfc Collision-1141 Enrt,37.743949,464.0
08/17/2022 17:50:00,-122.463168,1182-Trfc Collision-No Inj,37.659482,2.0
08/17/2022 19:49:00,-122.367026,1125-Traffic Hazard,37.808318,3.0
08/17/2022 21:26:00,-122.408164,20002-Hit and Run No Injuries,37.739978,17.0
08/17/2022 21:48:00,-122.405939,1184-Provide Traffic Control,37.657178,190.0
08/17/2022 21:46:00,-122.367001,1125-Traffic Hazard,37.808229,637.0
08/17/2022 21:53:00,-122.402997,1125-Traffic Hazard,37.752501,8.0
08/17/2022 21:59:00,-122.406319,1125-Traffic Hazard,37.734629,21.0
08/17/2022 23:47:00,-122.405721,1125-Traffic Hazard,37.770914,5.0
08/18/2022 00:39:00,-122.401165,1183-Trfc Collision-Unkn Inj,37.778081,61.0
08/18/2022 04:02:00,-122.423393,1183-Trfc Collision-Unkn Inj,37.771786,185.0
08/18/2022 04:16:00,-122.389859,1183-Trfc Collision-Unkn Inj,37.78699,8.0
08/18/2022 04:53:00,-122.39682,1182-Trfc Collision-No Inj,37.742983,7.0
08/18/2022 07:33:00,-122.317352,1182-Trfc Collision-No Inj,37.82415,
08/18/2022 08:02:00,-122.487453,1125-Traffic Hazard,37.671672,76.0
08/18/2022 08:27:00,-122.428239,1182-Trfc Collision-No Inj,37.623855,61.0
08/18/2022 08:32:00,-122.401464,1125-Traffic Hazard,37.72401,11.0
08/18/2022 08:54:00,-122.402749,1125-Traffic Hazard,37.727319,2.0
08/18/2022 09:49:00,-122.317352,1183-Trfc Collision-Unkn Inj,37.82415,222.0
08/18/2022 10:03:00,-122.405578,1182-Trfc Collision-No Inj,37.743949,0.0
08/18/2022 10:20:00,-122.425998,1182-Trfc Collision-No Inj,37.620402,21.0
08/18/2022 10:54:00,-122.36719,1125-Traffic Hazard,37.808068,2.0
08/18/2022 10:56:00,-122.405622,1125-Traffic Hazard,37.733096,4.0
08/18/2022 11:54:00,-122.400209,1125-Traffic Hazard,37.720795,80.0
08/18/2022 11:49:00,-122.317352,1125-Traffic Hazard,37.82415,15.0
08/18/2022 13:25:00,-122.485969,1125-Traffic Hazard,37.669435,19.0
08/18/2022 13:59:00,-122.40223,1125-Traffic Hazard,37.737483,11.0
08/18/2022 15:23:00,-122.402997,1125-Traffic Hazard,37.752501,4.0
08/18/2022 16:39:00,-122.403592,1183-Trfc Collision-Unkn Inj,37.660879,6.0
08/18/2022 17:30:00,-122.427629,1125-Traffic Hazard,37.628803,41.0
08/18/2022 17:37:00,-122.401316,FIRE-Report of Fire,37.624619,20.0
08/18/2022 18:49:00,-122.448254,1179-Trfc Collision-1141 Enrt,37.719157,92.0
08/18/2022 18:54:00,-122.471279,1179-Trfc Collision-1141 Enrt,37.700407,64.0
08/18/2022 18:53:00,-122.470301,1182-Trfc Collision-No Inj,37.694882,1.0
08/18/2022 21:03:00,-122.406261,1125-Traffic Hazard,37.760752,22.0
08/19/2022 07:07:00,-122.397252,1125-Traffic Hazard,37.78173,17.0
08/19/2022 08:02:00,-122.3201,1182-Trfc Collision-No Inj,37.822692,45.0
08/19/2022 08:54:00,-122.361552,1179-Trfc Collision-1141 Enrt,37.813697,74.0
08/19/2022 09:09:00,-122.40526,1125-Traffic Hazard,37.766461,32.0
08/19/2022 10:51:00,-122.3201,CFIRE-Car Fire,37.822692,3.0
08/19/2022 11:46:00,-122.405389,1183-Trfc Collision-Unkn Inj,37.658645,51.0
08/19/2022 12:21:00,-122.402997,1125-Traffic Hazard,37.752501,20.0
08/19/2022 14:14:00,-122.393183,1125-Traffic Hazard,37.701061,1.0
08/19/2022 14:18:00,-122.474122,1125-Traffic Hazard,37.673387,26.0
08/19/2022 14:38:00,-122.384019,1182-Trfc Collision-No Inj,37.792372,45.0
08/19/2022 15:12:00,-122.366974,1125-Traffic Hazard,37.808253,63.0
08/19/2022 15:26:00,-122.405578,1125-Traffic Hazard,37.743949,20.0
08/19/2022 18:51:00,-122.405502,1125-Traffic Hazard,37.767567,11.0
08/19/2022 19:45:00,-122.416885,FIRE-Report of Fire,37.769581,49.0
08/19/2022 19:29:00,-122.410764,1182-Trfc Collision-No Inj,37.769291,35.0
08/19/2022 19:51:00,-122.405578,FIRE-Report of Fire,37.743949,3.0
08/19/2022 20:38:00,-122.392571,1125-Traffic Hazard,37.784858,6.0
08/20/2022 01:11:00,-122.475378,1125-Traffic Hazard,37.672168,21.0
08/20/2022 02:29:00,-122.470568,1179-Trfc Collision-1141 Enrt,37.690867,83.0
08/20/2022 03:25:00,-122.366974,1125-Traffic Hazard,37.808253,14.0
08/20/2022 08:06:00,-122.484711,1125-Traffic Hazard,37.663365,37.0
08/20/2022 09:13:00,-122.406002,1125-Traffic Hazard,37.643058,69.0
08/20/2022 10:06:00,-122.367026,1125-Traffic Hazard,37.808318,6.0
08/20/2022 10:36:00,-122.361552,1125-Traffic Hazard,37.813697,33.0
08/20/2022 11:14:00,-122.304799,ANIMAL-Live or Dead Animal,37.825388,19.0
08/20/2022 11:24:00,-122.452394,1125-Traffic Hazard,37.649757,4.0
08/20/2022 13:39:00,-122.406002,1125-Traffic Hazard,37.643058,5.0
08/20/2022 14:58:00,-122.40223,1125-Traffic Hazard,37.737483,4.0
08/20/2022 15:05:00,-122.394191,1179-Trfc Collision-1141 Enrt,37.704218,124.0
08/20/2022 17:30:00,-122.394191,1125-Traffic Hazard,37.704218,28.0
08/20/2022 17:47:00,-122.377875,1125-Traffic Hazard,37.798222,2.0
08/20/2022 19:14:00,-122.36719,1125-Traffic Hazard,37.808068,10.0
08/21/2022 00:21:00,-122.383341,1125-Traffic Hazard,37.793008,19.0
08/21/2022 05:54:00,-122.395134,1125-Traffic Hazard,37.667417,27.0
08/21/2022 07:39:00,-122.469656,1125-Traffic Hazard,37.67588,1.0
08/21/2022 09:24:00,-122.392571,1179-Trfc Collision-1141 Enrt,37.784858,73.0
08/21/2022 10:27:00,-122.3201,1125-Traffic Hazard,37.822692,1.0
08/21/2022 11:16:00,-122.361552,1125-Traffic Hazard,37.813697,13.0
08/21/2022 11:31:00,-122.446015,FIRE-Report of Fire,37.726304,7.0
08/21/2022 11:42:00,-122.401828,1125-Traffic Hazard,37.626965,71.0
08/21/2022 13:30:00,-122.46546,1125-Traffic Hazard,37.664109,39.0
08/21/2022 14:10:00,-122.40655,1183-Trfc Collision-Unkn Inj,37.772948,83.0
08/21/2022 14:29:00,-122.515502,1125-Traffic Hazard,37.572211,23.0
08/21/2022 15:12:00,-122.439969,1179-Trfc Collision-1141 Enrt,37.729924,47.0
08/21/2022 15:33:00,-122.36719,WW-Wrong Way Driver,37.808068,10.0
08/21/2022 18:44:00,-122.396351,1183-Trfc Collision-Unkn Inj,37.774662,5.0
08/21/2022 20:02:00,-122.389859,20002-Hit and Run No Injuries,37.78699,12.0
08/21/2022 21:09:00,-122.395028,1183-Trfc Collision-Unkn Inj,37.612414,22.0
08/22/2022 00:35:00,-122.389859,1125-Traffic Hazard,37.78699,0.0
08/22/2022 01:28:00,-122.39951,1125-Traffic Hazard,37.719288,2.0
08/22/2022 06:28:00,-122.405622,1125-Traffic Hazard,37.733096,4.0
08/22/2022 09:02:00,-122.475378,1125-Traffic Hazard,37.672168,79.0
08/22/2022 10:00:00,-122.405578,1125-Traffic Hazard,37.743949,2.0
08/22/2022 10:40:00,-122.405846,1183-Trfc Collision-Unkn Inj,37.76181,0.0
08/22/2022 11:44:00,-122.423413,1125-Traffic Hazard,37.731566,48.0
08/22/2022 11:58:00,-122.405578,1125-Traffic Hazard,37.743949,28.0
08/22/2022 13:31:00,-122.361552,1125-Traffic Hazard,37.813697,27.0
08/22/2022 14:08:00,-122.432073,1125-Traffic Hazard,37.732235,80.0
08/22/2022 15:21:00,-122.394568,1183-Trfc Collision-Unkn Inj,37.611631,66.0
08/22/2022 15:42:00,-122.446186,1125-Traffic Hazard,37.725772,143.0
08/22/2022 16:55:00,-122.416133,1125-Traffic Hazard,37.769668,8.0
08/22/2022 18:41:00,-122.448457,1125-Traffic Hazard,37.719141,18.0
08/22/2022 20:38:00,-122.404835,1183-Trfc Collision-Unkn Inj,37.765283,90.0
08/22/2022 20:45:00,-122.402525,1183-Trfc Collision-Unkn Inj,37.737179,8.0
08/23/2022 04:28:00,-122.463168,1183-Trfc Collision-Unkn Inj,37.659482,24.0
08/23/2022 04:43:00,-122.469656,1183-Trfc Collision-Unkn Inj,37.67588,2.0
08/23/2022 05:18:00,-122.45352,1125-Traffic Hazard,37.712079,4.0
08/23/2022 07:03:00,-122.474122,1182-Trfc Collision-No Inj,37.673387,656.0
08/23/2022 07:46:00,-122.313817,1183-Trfc Collision-Unkn Inj,37.824803,61.0
08/23/2022 07:44:00,-122.361552,CFIRE-Car Fire,37.813697,10.0
08/23/2022 07:43:00,-122.361464,1125-Traffic Hazard,37.813756,3.0
08/23/2022 08:34:00,-122.408198,1125-Traffic Hazard,37.633795,18.0
08/23/2022 09:18:00,-122.427629,1179-Trfc Collision-1141 Enrt,37.628803,52.0
08/23/2022 09:38:00,-122.452394,1182-Trfc Collision-No Inj,37.649757,192.0
08/23/2022 11:04:00,-122.419844,1125-Traffic Hazard,37.632747,4.0
08/23/2022 11:44:00,-122.471279,1125-Traffic Hazard,37.700407,18.0
08/23/2022 12:02:00,-122.405811,1125-Traffic Hazard,37.775564,40.0
08/23/2022 12:42:00,-122.402525,1125-Traffic Hazard,37.737179,17.0
08/23/2022 13:26:00,-122.402749,1125-Traffic Hazard,37.727319,18.0
08/23/2022 13:32:00,-122.393183,1125-Traffic Hazard,37.701061,1.0
08/23/2022 14:38:00,-122.404835,1125-Traffic Hazard,37.765283,23.0
08/23/2022 15:31:00,-122.366974,20001-Hit and Run w/Injuries,37.808253,16.0
08/23/2022 16:11:00,-122.439969,1183-Trfc Collision-Unkn Inj,37.729924,98.0
08/23/2022 16:33:00,-122.38547,1125-Traffic Hazard,37.606,10.0
08/23/2022 16:43:00,-122.432073,CLOSURE of a Road,37.732235,169.0
08/23/2022 17:54:00,-122.401639,1183-Trfc Collision-Unkn Inj,37.725182,64.0
08/23/2022 18:00:00,-122.402997,1183-Trfc Collision-Unkn Inj,37.752501,5.0
08/23/2022 21:11:00,-122.361552,1125-Traffic Hazard,37.813697,2.0
08/23/2022 21:52:00,-122.40655,1125-Traffic Hazard,37.772948,5.0
08/23/2022 22:07:00,-122.483416,1183-Trfc Collision-Unkn Inj,37.669883,63.0
08/23/2022 22:03:00,-122.405846,1125-Traffic Hazard,37.76181,24.0
